,,,,,,,,,,,,,,,,,,,
0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,
0.05,0,0,0,0.01454441043,0,0,0,0,0,0,0,0,0,0,,,,,
0.1,0,0,0,0.04072434921,0,0,0,0,0,0,0,0,0,0,,,,,
0.15,0,0,0,0.1260515571,0,0,0,0,0,0,0,0,0,0,,,,,
0.2,0,0.009696273622,0.01745329252,0.1260515571,0,0,0,0,0,0.009696273622,0,0,0,0,,,,,
0.25,0,0.04848136811,0.01745329252,0.03878509449,0,0,0,0,0,0.04848136811,0,0,0,0,,,,,
0.3,0,0.1648366516,0.01745329252,0.009696273622,0,0,0,0,0,0.1745329252,0,0,0,0.01939254724,,,,,
0.35,0.01745329252,0.2714956614,0.01745329252,0,0,0,0,0,0.01745329252,0.3005844823,0,0.009696273622,0,0.09696273622,,,,,
0.4,0.03490658504,0.2521031142,0.01745329252,0,0,0,0,0,0.03490658504,0.3490658504,0,0.06787391536,0,0.358762124,,,,,
0.45,0.03490658504,0.358762124,0.01745329252,0.009696273622,0,0.009696273622,0,0,0.05235987756,0.3975472185,0,0.281191935,0.03490658504,0.6496503327,,,,,
0.5,0.06981317008,0.4848136811,0.01745329252,0.03878509449,0,0.04848136811,0,0,0.06981317008,0.5235987756,0.01745329252,0.6981317008,0.06981317008,0.8629683524,,,,,
0.55,0.0872664626,0.5623838701,0.01745329252,0.1260515571,0,0.1842291988,0,0.009696273622,0.1047197551,0.6496503327,0.06981317008,1.12476774,0.1221730476,1.037501278,,,,,
0.6,0.1221730476,0.7078279744,0.03490658504,0.1163552835,0.01745329252,0.3490658504,0,0.03878509449,0.1396263402,0.6981317008,0.1396263402,1.367174581,0.1745329252,1.173249108,,,,,
0.65,0.1570796327,0.8629683524,0.03490658504,0,0.03490658504,0.513902502,0,0.1260515571,0.1745329252,0.7466130689,0.2094395102,1.532011232,0.2443460953,1.221730476,,,,,
0.7,0.2094395102,0.9987161831,0.03490658504,-0.1163552835,0.06981317008,0.6593466063,0.01745329252,0.1357478307,0.2094395102,0.8629683524,0.2967059728,1.609581421,0.2967059728,1.250819297,,,,,
0.75,0.2617993878,1.047197551,0.01745329252,-0.1260515571,0.1047197551,0.7369167953,0.01745329252,0.0872664626,0.2617993878,0.9599310886,0.3665191429,1.725936705,0.3665191429,1.308996939,,,,,
0.8,0.3141592654,1.095678919,0.01745329252,-0.03878509449,0.1396263402,0.872664626,0.01745329252,0.1842291988,0.3141592654,0.9017534469,0.471238898,1.79381062,0.436332313,1.212034203,,,,,
0.85,0.3665191429,1.221730476,0.01745329252,-0.009696273622,0.1919862177,0.9987161831,0.03490658504,0.3102807559,0.3490658504,0.8823608996,0.5585053606,1.648366516,0.4886921906,1.085982646,,,,,
0.9,0.436332313,1.347782033,0.01745329252,0,0.2443460953,1.037501278,0.05235987756,0.3878509449,0.401425728,0.8823608996,0.6283185307,1.609581421,0.5410520681,1.01810873,,,,,
0.95,0.5061454831,1.386567128,0.01745329252,0,0.2967059728,1.037501278,0.06981317008,0.5332950492,0.436332313,0.9114497205,0.7155849933,1.619277695,0.5934119457,0.9114497205,,,,,
1,0.5759586532,1.386567128,0.01745329252,0,0.3490658504,1.008412457,0.1047197551,0.6981317008,0.4886921906,1.008412457,0.8028514559,1.415655949,0.6283185307,0.872664626,,,,,
1.05,0.6457718232,1.347782033,0.01745329252,0,0.401425728,0.9114497205,0.1396263402,0.8532720788,0.5410520681,1.037501278,0.8552113335,1.221730476,0.6806784083,0.8241832579,,,,,
1.1,0.7155849933,1.221730476,0.01745329252,0,0.436332313,0.872664626,0.1919862177,0.9599310886,0.5934119457,1.037501278,0.9250245036,1.01810873,0.7155849933,0.6981317008,,,,,
1.15,0.7679448709,1.076286372,0.01745329252,0,0.4886921906,0.8338795315,0.2443460953,0.9114497205,0.6457718232,1.008412457,0.9599310886,0.7757018898,0.7504915784,0.5720801437,,,,,
1.2,0.8203047484,0.9696273622,0.01745329252,0,0.5235987756,0.7369167953,0.2792526803,0.9211459941,0.6981317008,0.9114497205,0.9948376736,0.6690428799,0.7679448709,0.5235987756,,,,,
1.25,0.872664626,0.7466130689,0.01745329252,0,0.5585053606,0.6981317008,0.3316125579,1.01810873,0.7330382858,0.872664626,1.029744259,0.5235987756,0.8028514559,0.4848136811,,,,,
1.3,0.8901179185,0.6108652382,0.01745329252,0,0.5934119457,0.6496503327,0.3839724354,1.076286372,0.7853981634,0.8241832579,1.047197551,0.3975472185,0.8203047484,0.3878509449,,,,,
1.35,0.9250245036,0.6205615118,0.01745329252,0,0.6283185307,0.5332950492,0.436332313,1.182945382,0.8203047484,0.6981317008,1.064650844,0.3490658504,0.837758041,0.358762124,,,,,
1.4,0.9599310886,0.513902502,0.01745329252,0.009696273622,0.6457718232,0.436332313,0.5061454831,1.212034203,0.8552113335,0.5720801437,1.082104136,0.3005844823,0.8552113335,0.3393695768,,,,,
1.45,0.9773843811,0.3975472185,0.01745329252,0.03878509449,0.6632251158,0.4848136811,0.5585053606,1.202337929,0.872664626,0.5332950492,1.099557429,0.1745329252,0.872664626,0.3102807559,,,,,
1.5,0.9948376736,0.3490658504,0.01745329252,0.1260515571,0.6981317008,0.4751174075,0.6283185307,1.144160287,0.907571211,0.5235987756,1.099557429,0.05817764173,0.8901179185,0.2230142933,,,,,
1.55,1.012290966,0.3005844823,0.03490658504,0.1357478307,0.7155849933,0.3781546713,0.6806784083,0.950234815,0.9250245036,0.513902502,1.099557429,0.04848136811,0.8901179185,0.2133180197,,,,,
1.6,1.029744259,0.1745329252,0.03490658504,0.09696273622,0.7330382858,0.3199770295,0.7155849933,0.8823608996,0.9599310886,0.4945099547,1.099557429,0.1260515571,0.907571211,0.2617993878,,,,,
1.65,1.029744259,0.04848136811,0.03490658504,0.2327105669,0.7504915784,0.2230142933,0.7679448709,0.8338795315,0.9773843811,0.4169397658,1.117010721,0.1357478307,0.9250245036,0.1648366516,,,,,
1.7,1.029744259,0.009696273622,0.05235987756,0.4751174075,0.7504915784,0.2133180197,0.8028514559,0.7272205217,0.9948376736,0.4460285866,1.117010721,0.07757018898,0.9250245036,0.04848136811,,,,,
1.75,1.029744259,0,0.0872664626,0.6496503327,0.7679448709,0.2714956614,0.837758041,0.6593466063,1.029744259,0.3490658504,1.117010721,0.1357478307,0.9250245036,0.009696273622,,,,,
1.8,1.029744259,0,0.1221730476,0.7369167953,0.7853981634,0.2133180197,0.872664626,0.513902502,1.029744259,0.2521031142,1.134464014,0.1260515571,0.9250245036,0,,,,,
1.85,1.029744259,0,0.1570796327,0.872664626,0.7853981634,0.2133180197,0.8901179185,0.358762124,1.047197551,0.2714956614,1.134464014,0.03878509449,0.9250245036,0,,,,,
1.9,1.029744259,0,0.2094395102,0.9890199095,0.8028514559,0.2714956614,0.907571211,0.2230142933,1.064650844,0.1745329252,1.134464014,0.009696273622,0.9250245036,0,,,,,
1.95,1.029744259,0,0.2617993878,0.9987161831,0.8203047484,0.2036217461,0.907571211,0.1842291988,1.064650844,0.0872664626,1.134464014,0,0.9250245036,0.009696273622,,,,,
2,1.029744259,0.009696273622,0.3141592654,0.9211459941,0.8203047484,0.1842291988,0.9250245036,0.1745329252,1.064650844,0.1357478307,1.134464014,0,0.9250245036,0.03878509449,,,,,
2.05,1.029744259,0.03878509449,0.3490658504,0.9211459941,0.837758041,0.1842291988,0.9250245036,0.1648366516,1.082104136,0.1260515571,1.134464014,0,0.9250245036,0.1357478307,,,,,
2.1,1.029744259,0.1163552835,0.401425728,0.9987161831,0.837758041,0.2036217461,0.9424777961,0.1357478307,1.082104136,0.03878509449,1.134464014,0,0.9424777961,0.1648366516,,,,,
2.15,1.047197551,0.0872664626,0.4537856055,0.9987161831,0.8552113335,0.2714956614,0.9424777961,0.03878509449,1.082104136,0.009696273622,1.134464014,0,0.9424777961,0.1745329252,,,,,
2.2,1.047197551,-0.09696273622,0.5061454831,0.9114497205,0.872664626,0.2036217461,0.9424777961,0,1.082104136,0,1.134464014,0,0.9599310886,0.1745329252,,,,,
2.25,1.029744259,-0.155140378,0.5410520681,0.872664626,0.872664626,0.1745329252,0.9424777961,-0.03878509449,1.082104136,0,1.134464014,0,0.9599310886,0.1745329252,,,,,
2.3,1.029744259,-0.1745329252,0.5934119457,0.8241832579,0.8901179185,0.1454441043,0.9424777961,-0.1260515571,1.082104136,0,1.134464014,-0.009696273622,0.9773843811,0.1745329252,,,,,
2.35,1.012290966,-0.1745329252,0.6283185307,0.6981317008,0.8901179185,0.07757018898,0.9250245036,-0.1260515571,1.082104136,0,1.134464014,-0.04848136811,0.9773843811,0.1648366516,,,,,
2.4,1.012290966,-0.1648366516,0.6632251158,0.5720801437,0.8901179185,0.1357478307,0.9250245036,-0.02908882087,1.082104136,-0.009696273622,1.134464014,-0.1745329252,0.9948376736,0.1454441043,,,,,
2.45,0.9948376736,-0.1260515571,0.6806784083,0.5332950492,0.907571211,0.1260515571,0.9250245036,0.02908882087,1.082104136,-0.03878509449,1.117010721,-0.3102807559,0.9948376736,0.0872664626,,,,,
2.5,0.9948376736,0,0.7155849933,0.5235987756,0.907571211,0.03878509449,0.9250245036,0.1357478307,1.082104136,-0.1260515571,1.099557429,-0.3878509449,0.9948376736,0.1745329252,,,,,
2.55,0.9948376736,0.1163552835,0.7330382858,0.5235987756,0.907571211,0.01939254724,0.9424777961,0.1648366516,1.064650844,-0.1260515571,1.082104136,-0.513902502,1.012290966,0.2521031142,,,,,
2.6,1.012290966,0.1260515571,0.7679448709,0.5235987756,0.907571211,0.03878509449,0.9424777961,0.1745329252,1.064650844,-0.04848136811,1.047197551,-0.6011689646,1.029744259,0.1648366516,,,,,
2.65,1.012290966,0.03878509449,0.7853981634,0.5042062284,0.907571211,0.1260515571,0.9599310886,0.1745329252,1.064650844,-0.04848136811,1.012290966,-0.5042062284,1.029744259,0.05817764173,,,,,
2.7,1.012290966,0,0.8203047484,0.4460285866,0.9250245036,0.1260515571,0.9599310886,0.1648366516,1.064650844,-0.1260515571,0.9948376736,-0.3490658504,1.029744259,0.04848136811,,,,,
2.75,1.012290966,-0.03878509449,0.837758041,0.2617993878,0.9250245036,0.03878509449,0.9773843811,0.1454441043,1.047197551,-0.1260515571,0.9773843811,-0.1745329252,1.029744259,0.1260515571,,,,,
2.8,1.012290966,-0.1260515571,0.837758041,0.2230142933,0.9250245036,0.009696273622,0.9773843811,0.07757018898,1.047197551,-0.04848136811,0.9773843811,-0.009696273622,1.047197551,0.1357478307,,,,,
2.85,0.9948376736,-0.1260515571,0.8552113335,0.2714956614,0.9250245036,0,0.9773843811,0.1357478307,1.047197551,-0.04848136811,0.9773843811,0.1163552835,1.047197551,0.07757018898,,,,,
