,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0.2521031142,0,0,0,0.3490658504,0,0.07757018898,0,0,0,0,0,0,0,0
0.05,0,0,0,0.01454441043,0.01745329252,0.1405959675,0,0,0.01745329252,0.3636102608,0,0.155140378,0,0,0,0.01454441043,0,0,0,0
0.1,0,0,0,0.04072434921,0.01745329252,0.04072434921,0,0,0.03490658504,0.401425728,0.01745329252,0.168715161,0,0,0,0.04072434921,0,0,0,0
0.15,0,0,0,0.1260515571,0.01745329252,0.009696273622,0,0,0.05235987756,0.513902502,0.01745329252,0.1745329252,0,0,0,0.1357478307,0,0,0,0
0.2,0,0,0.01745329252,0.1260515571,0.01745329252,0,0,0,0.0872664626,0.6108652382,0.03490658504,0.1745329252,0,0,0.01745329252,0.1745329252,0,0,0,0
0.25,0,0,0.01745329252,0.03878509449,0.01745329252,0,0,0,0.1221730476,0.5526875965,0.03490658504,0.1745329252,0,0,0.01745329252,0.2133180197,0,-0.009696273622,0,0
0.3,0,0,0.01745329252,0.009696273622,0.01745329252,0,0,0,0.1396263402,0.5235987756,0.05235987756,0.1745329252,0,0,0.03490658504,0.3102807559,0,-0.03878509449,0,0
0.35,0,0,0.01745329252,0,0.01745329252,0,0,0,0.1745329252,0.4848136811,0.05235987756,0.1745329252,0,0.009696273622,0.05235987756,0.3393695768,0,-0.1260515571,0,0
0.4,0,0,0.01745329252,0,0.01745329252,0,0,0,0.1919862177,0.3878509449,0.06981317008,0.1745329252,0,0.03878509449,0.06981317008,0.3490658504,-0.01745329252,-0.1260515571,0,0
0.45,0,0,0.01745329252,0,0.01745329252,0.009696273622,0,0,0.2094395102,0.3490658504,0.06981317008,0.1648366516,0,0.1357478307,0.0872664626,0.3490658504,-0.01745329252,-0.03878509449,0,0.009696273622
0.5,0,0.009696273622,0.01745329252,0.009696273622,0.01745329252,0.03878509449,0,0,0.2268928028,0.3102807559,0.0872664626,0.1454441043,0.01745329252,0.1745329252,0.1047197551,0.3393695768,-0.01745329252,0,0,0.03878509449
0.55,0,0.03878509449,0.01745329252,0.03878509449,0.01745329252,0.1260515571,0,0,0.2443460953,0.2133180197,0.0872664626,0.07757018898,0.01745329252,0.2036217461,0.1221730476,0.3102807559,-0.01745329252,0.03878509449,0,0.1357478307
0.6,0,0.1260515571,0.01745329252,0.1260515571,0.03490658504,0.1260515571,0,0,0.2443460953,0.1745329252,0.0872664626,0.1357478307,0.03490658504,0.2714956614,0.1396263402,0.2230142933,-0.01745329252,0.1260515571,0.01745329252,0.1745329252
0.65,0.01745329252,0.1357478307,0.03490658504,0.1357478307,0.03490658504,0.03878509449,0,0,0.2617993878,0.1454441043,0.1047197551,0.1357478307,0.05235987756,0.2230142933,0.1396263402,0.2133180197,0,0.1357478307,0.01745329252,0.2133180197
0.7,0.01745329252,0.07757018898,0.03490658504,0.07757018898,0.03490658504,0.01939254724,0,0,0.2617993878,0.07757018898,0.1047197551,0.07757018898,0.05235987756,0.2617993878,0.1570796327,0.2617993878,0,0.0872664626,0.03490658504,0.3102807559
0.75,0.01745329252,0.1454441043,0.03490658504,0.1357478307,0.03490658504,0.03878509449,0,0,0.2617993878,0.1357478307,0.1047197551,0.1357478307,0.06981317008,0.436332313,0.1745329252,0.1648366516,0,0.1745329252,0.05235987756,0.3393695768
0.8,0.03490658504,0.1745329252,0.05235987756,0.1357478307,0.03490658504,0.1357478307,0,0,0.2792526803,0.1260515571,0.1221730476,0.1357478307,0.1047197551,0.4654211339,0.1745329252,0.04848136811,0.01745329252,0.2617993878,0.06981317008,0.3490658504
0.85,0.03490658504,0.2036217461,0.05235987756,0.07757018898,0.05235987756,0.1648366516,0,0,0.2792526803,0.03878509449,0.1221730476,0.07757018898,0.1221730476,0.3878509449,0.1745329252,0.009696273622,0.03490658504,0.2036217461,0.0872664626,0.3490658504
0.9,0.05235987756,0.2714956614,0.05235987756,0.1454441043,0.05235987756,0.1745329252,0,0,0.2792526803,0.009696273622,0.1221730476,0.1357478307,0.1396263402,0.358762124,0.1745329252,0,0.03490658504,0.1842291988,0.1047197551,0.3393695768
0.95,0.06981317008,0.2133180197,0.06981317008,0.1648366516,0.06981317008,0.1745329252,0,0,0.2792526803,0,0.1396263402,0.1260515571,0.1570796327,0.3490658504,0.1745329252,0,0.05235987756,0.1745329252,0.1221730476,0.3102807559
1,0.06981317008,0.2133180197,0.06981317008,0.1745329252,0.06981317008,0.1745329252,0,0,0.2792526803,0,0.1396263402,0.03878509449,0.1745329252,0.3490658504,0.1745329252,0,0.05235987756,0.1745329252,0.1396263402,0.2230142933
1.05,0.0872664626,0.2714956614,0.0872664626,0.1745329252,0.0872664626,0.1842291988,0,0.009696273622,0.2792526803,0,0.1396263402,0.009696273622,0.1919862177,0.3393695768,0.1745329252,0,0.06981317008,0.1745329252,0.1396263402,0.2133180197
1.1,0.1047197551,0.2036217461,0.0872664626,0.1745329252,0.0872664626,0.2036217461,0,0.03878509449,0.2792526803,0,0.1396263402,0.009696273622,0.2094395102,0.3102807559,0.1745329252,-0.009696273622,0.06981317008,0.1745329252,0.1570796327,0.2617993878
1.15,0.1047197551,0.1842291988,0.1047197551,0.1842291988,0.1047197551,0.2714956614,0,0.1260515571,0.2792526803,0,0.1396263402,0.03878509449,0.2268928028,0.2133180197,0.1745329252,-0.03878509449,0.0872664626,0.1745329252,0.1745329252,0.1648366516
1.2,0.1221730476,0.1745329252,0.1047197551,0.2036217461,0.1221730476,0.2036217461,0.01745329252,0.1260515571,0.2792526803,0,0.1396263402,0.1260515571,0.2268928028,0.1842291988,0.1745329252,-0.1260515571,0.0872664626,0.1648366516,0.1745329252,0.04848136811
1.25,0.1221730476,0.1745329252,0.1221730476,0.2714956614,0.1221730476,0.1842291988,0.01745329252,0.04848136811,0.2792526803,0,0.1570796327,0.1260515571,0.2443460953,0.1745329252,0.1570796327,-0.1260515571,0.1047197551,0.1454441043,0.1745329252,0.009696273622
1.3,0.1396263402,0.1745329252,0.1396263402,0.2036217461,0.1396263402,0.1745329252,0.01745329252,0.04848136811,0.2792526803,0,0.1570796327,0.03878509449,0.2443460953,0.1648366516,0.1570796327,-0.03878509449,0.1047197551,0.07757018898,0.1745329252,0
1.35,0.1396263402,0.1745329252,0.1396263402,0.1842291988,0.1396263402,0.1745329252,0.01745329252,0.1357478307,0.2792526803,-0.009696273622,0.1570796327,0.009696273622,0.2617993878,0.1357478307,0.1570796327,0,0.1047197551,0.1357478307,0.1745329252,0
1.4,0.1570796327,0.1745329252,0.1570796327,0.1745329252,0.1570796327,0.1745329252,0.03490658504,0.1648366516,0.2792526803,-0.03878509449,0.1570796327,0,0.2617993878,0.03878509449,0.1570796327,0.03878509449,0.1221730476,0.1357478307,0.1745329252,0
1.45,0.1570796327,0.1648366516,0.1570796327,0.1648366516,0.1570796327,0.1648366516,0.03490658504,0.1745329252,0.2792526803,-0.1357478307,0.1570796327,0,0.2617993878,0.009696273622,0.1570796327,0.1260515571,0.1221730476,0.07757018898,0.1745329252,0
1.5,0.1745329252,0.1454441043,0.1745329252,0.1454441043,0.1745329252,0.1454441043,0.05235987756,0.1745329252,0.2617993878,-0.1648366516,0.1570796327,0,0.2617993878,-0.009696273622,0.1745329252,0.1260515571,0.1221730476,0.1357478307,0.1745329252,0
1.55,0.1745329252,0.07757018898,0.1745329252,0.07757018898,0.1745329252,0.07757018898,0.05235987756,0.1745329252,0.2617993878,-0.1745329252,0.1570796327,0,0.2617993878,-0.03878509449,0.1745329252,0.03878509449,0.1396263402,0.1260515571,0.1745329252,0.009696273622
1.6,0.1745329252,0.1357478307,0.1745329252,0.1454441043,0.1745329252,0.1357478307,0.06981317008,0.1745329252,0.2443460953,-0.1745329252,0.1570796327,0,0.2617993878,-0.1260515571,0.1745329252,0.009696273622,0.1396263402,0.03878509449,0.1745329252,0.03878509449
1.65,0.1919862177,0.1260515571,0.1919862177,0.1648366516,0.1919862177,0.1260515571,0.06981317008,0.1745329252,0.2443460953,-0.1745329252,0.1570796327,0,0.2443460953,-0.1357478307,0.1745329252,0,0.1396263402,0.009696273622,0.1745329252,0.1260515571
1.7,0.1919862177,0.04848136811,0.1919862177,0.1648366516,0.1919862177,0.03878509449,0.0872664626,0.1745329252,0.2268928028,-0.1745329252,0.1570796327,0.009696273622,0.2443460953,-0.07757018898,0.1745329252,0,0.1396263402,0,0.1919862177,0.1357478307
1.75,0.1919862177,0.04848136811,0.2094395102,0.1357478307,0.1919862177,0.009696273622,0.0872664626,0.1648366516,0.2268928028,-0.1745329252,0.1570796327,0.03878509449,0.2443460953,-0.1357478307,0.1745329252,0,0.1396263402,0,0.1919862177,0.07757018898
1.8,0.1919862177,0.1260515571,0.2094395102,0.04848136811,0.1919862177,0,0.1047197551,0.1454441043,0.2094395102,-0.1745329252,0.1570796327,0.1260515571,0.2268928028,-0.1260515571,0.1745329252,0,0.1396263402,0,0.1919862177,0.1357478307
1.85,0.2094395102,0.1260515571,0.2094395102,0.04848136811,0.1919862177,0.009696273622,0.1047197551,0.07757018898,0.2094395102,-0.1648366516,0.1745329252,0.1260515571,0.2268928028,-0.04848136811,0.1745329252,0,0.1396263402,0.009696273622,0.2094395102,0.1357478307
1.9,0.2094395102,0.04848136811,0.2094395102,0.1260515571,0.1919862177,0.03878509449,0.1047197551,0.1454441043,0.1919862177,-0.1357478307,0.1745329252,0.03878509449,0.2268928028,-0.04848136811,0.1745329252,0,0.1396263402,0.03878509449,0.2094395102,0.07757018898
1.95,0.2094395102,0.04848136811,0.2268928028,0.1260515571,0.1919862177,0.1260515571,0.1221730476,0.1648366516,0.1919862177,-0.03878509449,0.1745329252,0.009696273622,0.2268928028,-0.1260515571,0.1745329252,0,0.1396263402,0.1260515571,0.2094395102,0.1357478307
2,0.2094395102,0.1260515571,0.2268928028,0.03878509449,0.2094395102,0.1260515571,0.1221730476,0.1648366516,0.1919862177,-0.009696273622,0.1745329252,0,0.2094395102,-0.1260515571,0.1745329252,0,0.1570796327,0.1260515571,0.2268928028,0.1260515571
