,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0.1939254724,0,0,0,0,,,,,
0.05,0,0,0,0.01454441043,0,-0.01454441043,0,0,0,0.4169397658,0,0,0,0,,,,,
0.1,0,0,0,0.05235987756,0,-0.04072434921,0,0,0.03490658504,0.6166830024,0,0,0,0,,,,,
0.15,0,0,0,0.1745329252,0,-0.1260515571,0,0,0.06981317008,0.6884354272,0,0,0,0,,,,,
0.2,0,0,0.01745329252,0.3005844823,-0.01745329252,-0.1260515571,0,0,0.1047197551,0.7466130689,0,0,0,0,,,,,
0.25,0,0,0.03490658504,0.3490658504,-0.01745329252,-0.02908882087,0,0,0.1396263402,0.8629683524,0,0,0,0,,,,,
0.3,0,0,0.05235987756,0.3975472185,-0.01745329252,0.03878509449,0,0,0.1919862177,0.9599310886,0,0.009696273622,0,0.01939254724,,,,,
0.35,0,0,0.06981317008,0.5332950492,-0.01745329252,0.1842291988,0,0,0.2443460953,0.9114497205,0,0.05817764173,0,0.09696273622,,,,,
0.4,0,0,0.1047197551,0.6981317008,0,0.3393695768,0,0,0.2792526803,0.9211459941,0,0.2230142933,0,0.358762124,,,,,
0.45,0,0,0.1396263402,0.8532720788,0.01745329252,0.4751174075,0,0,0.3316125579,1.008412457,0.01745329252,0.4848136811,0.03490658504,0.6593466063,,,,,
0.5,0,0,0.1919862177,0.950234815,0.05235987756,0.5429913228,0,0,0.3839724354,1.037501278,0.05235987756,0.6884354272,0.06981317008,0.9017534469,,,,,
0.55,0,0.009696273622,0.2443460953,0.872664626,0.06981317008,0.6496503327,0,0,0.436332313,1.037501278,0.0872664626,0.8629683524,0.1221730476,1.182945382,,,,,
0.6,0,0.04848136811,0.2792526803,0.7853981634,0.1047197551,0.9696273622,0,0,0.4886921906,0.9987161831,0.1396263402,0.9987161831,0.1919862177,1.376870854,,,,,
0.65,0,0.1745329252,0.3141592654,0.8338795315,0.1745329252,1.163552835,0,0,0.5410520681,0.8629683524,0.1919862177,1.047197551,0.2617993878,1.512618685,,,,,
0.7,0.01745329252,0.3102807559,0.3665191429,0.8241832579,0.2268928028,1.250819297,0,0,0.5759586532,0.6981317008,0.2443460953,1.085982646,0.3490658504,1.512618685,,,,,
0.75,0.03490658504,0.3878509449,0.401425728,0.7369167953,0.2967059728,1.347782033,0,0,0.6108652382,0.5332950492,0.2967059728,1.173249108,0.4188790205,1.386567128,,,,,
0.8,0.05235987756,0.5235987756,0.436332313,0.6981317008,0.3665191429,1.33808576,0,0.009696273622,0.6283185307,0.3975472185,0.3665191429,1.173249108,0.4886921906,1.23142675,,,,,
0.85,0.0872664626,0.6593466063,0.471238898,0.6593466063,0.436332313,1.221730476,0,0.04848136811,0.6457718232,0.3490658504,0.4188790205,1.085982646,0.5410520681,1.085982646,,,,,
0.9,0.1221730476,0.7369167953,0.5061454831,0.5623838701,0.4886921906,1.085982646,0,0.1842291988,0.6632251158,0.3102807559,0.471238898,1.056893825,0.5934119457,1.01810873,,,,,
0.95,0.1570796327,0.872664626,0.5235987756,0.5332950492,0.5410520681,1.008412457,0.01745329252,0.3490658504,0.6806784083,0.2133180197,0.5235987756,1.047197551,0.6457718232,0.9114497205,,,,,
1,0.2094395102,0.9987161831,0.5585053606,0.5235987756,0.5934119457,0.8629683524,0.03490658504,0.5235987756,0.6806784083,0.1842291988,0.5759586532,1.037501278,0.6806784083,0.872664626,,,,,
1.05,0.2617993878,1.037501278,0.5759586532,0.513902502,0.6283185307,0.7078279744,0.06981317008,0.7078279744,0.6981317008,0.1842291988,0.6283185307,0.9987161831,0.7330382858,0.8435758051,,,,,
1.1,0.3141592654,1.047197551,0.6108652382,0.4848136811,0.6632251158,0.5623838701,0.1047197551,0.9211459941,0.6981317008,0.2036217461,0.6806784083,0.872664626,0.7679448709,0.7660056162,,,,,
1.15,0.3665191429,1.047197551,0.6283185307,0.3781546713,0.6806784083,0.4848136811,0.1570796327,1.212034203,0.7155849933,0.2617993878,0.7155849933,0.7466130689,0.8028514559,0.7853981634,,,,,
1.2,0.4188790205,1.047197551,0.6457718232,0.3199770295,0.7155849933,0.3490658504,0.2268928028,1.464137317,0.7330382858,0.1648366516,0.7504915784,0.6981317008,0.8552113335,0.6496503327,,,,,
1.25,0.471238898,1.037501278,0.6632251158,0.2133180197,0.7155849933,0.2230142933,0.3141592654,1.512618685,0.7330382858,0.04848136811,0.7853981634,0.6496503327,0.872664626,0.4266360394,,,,,
1.3,0.5235987756,1.008412457,0.6632251158,0.1745329252,0.7330382858,0.1842291988,0.3839724354,1.425352222,0.7330382858,0.009696273622,0.8203047484,0.5235987756,0.8901179185,0.3296733032,,,,,
1.35,0.5759586532,0.9114497205,0.6806784083,0.1357478307,0.7330382858,0.1648366516,0.4537856055,1.357478307,0.7330382858,0,0.837758041,0.3975472185,0.907571211,0.2133180197,,,,,
1.4,0.6108652382,0.8629683524,0.6806784083,0.03878509449,0.7504915784,0.1357478307,0.5235987756,1.221730476,0.7330382858,0,0.8552113335,0.358762124,0.907571211,0.1745329252,,,,,
1.45,0.6632251158,0.7853981634,0.6806784083,0.009696273622,0.7504915784,0.03878509449,0.5759586532,1.095678919,0.7330382858,0,0.872664626,0.3393695768,0.9250245036,0.1454441043,,,,,
1.5,0.6981317008,0.5623838701,0.6806784083,0,0.7504915784,0.009696273622,0.6283185307,1.037501278,0.7330382858,0,0.8901179185,0.3102807559,0.9250245036,0.0872664626,,,,,
1.55,0.7155849933,0.4072434921,0.6806784083,0,0.7504915784,0,0.6806784083,0.950234815,0.7330382858,0,0.907571211,0.2133180197,0.9250245036,0.1745329252,,,,,
1.6,0.7330382858,0.358762124,0.6806784083,0,0.7504915784,0,0.7330382858,0.6981317008,0.7330382858,0,0.907571211,0.1842291988,0.9424777961,0.2521031142,,,,,
1.65,0.7504915784,0.3490658504,0.6806784083,0,0.7504915784,0,0.7504915784,0.4460285866,0.7330382858,0,0.9250245036,0.1745329252,0.9599310886,0.155140378,,,,,
1.7,0.7679448709,0.3393695768,0.6806784083,0,0.7504915784,0,0.7679448709,0.358762124,0.7330382858,0.009696273622,0.9250245036,0.155140378,0.9599310886,0.009696273622,,,,,
1.75,0.7853981634,0.3102807559,0.6806784083,0,0.7504915784,0.009696273622,0.7853981634,0.3102807559,0.7330382858,0.03878509449,0.9424777961,0.09696273622,0.9599310886,-0.1163552835,,,,,
1.8,0.8028514559,0.2133180197,0.6806784083,0.009696273622,0.7504915784,0.03878509449,0.8028514559,0.2133180197,0.7330382858,0.1260515571,0.9424777961,-0.0872664626,0.9424777961,-0.1357478307,,,,,
